sample_id,dataset,split,match_id,set_id,rally,ball_round,video_path,start_frame,hit_frame,end_frame,fps,player_side,raw_label,coarse_label,stroke_side,annotation_path
39_1_21_3,shuttleset,test,39,1,21,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27326,27356,27386,30.0,top,過渡切球,drop,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_21_4,shuttleset,test,39,1,21,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27345,27375,27405,30.0,bottom,勾球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_21_5,shuttleset,test,39,1,21,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27374,27404,27434,30.0,top,放小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_21_6,shuttleset,test,39,1,21,6,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27403,27433,27463,30.0,bottom,挑球,lift,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_21_7,shuttleset,test,39,1,21,7,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27461,27491,27521,30.0,top,殺球,smash,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_1,shuttleset,test,39,1,22,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28118,28148,28178,30.0,top,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_2,shuttleset,test,39,1,22,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28137,28167,28197,30.0,bottom,推球,net_attack,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_3,shuttleset,test,39,1,22,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28167,28197,28227,30.0,top,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_4,shuttleset,test,39,1,22,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28179,28209,28239,30.0,bottom,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_5,shuttleset,test,39,1,22,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28214,28244,28274,30.0,top,撲球,net_attack,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_6,shuttleset,test,39,1,22,6,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28219,28249,28279,30.0,bottom,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_22_7,shuttleset,test,39,1,22,7,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28233,28263,28293,30.0,top,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_1,shuttleset,test,39,1,23,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28703,28733,28763,30.0,bottom,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_10,shuttleset,test,39,1,23,10,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28965,28995,29025,30.0,top,放小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_11,shuttleset,test,39,1,23,11,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28993,29023,29053,30.0,bottom,放小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_2,shuttleset,test,39,1,23,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28725,28755,28785,30.0,top,放小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_3,shuttleset,test,39,1,23,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28750,28780,28810,30.0,bottom,挑球,lift,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_4,shuttleset,test,39,1,23,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28790,28820,28850,30.0,top,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_5,shuttleset,test,39,1,23,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28809,28839,28869,30.0,bottom,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_6,shuttleset,test,39,1,23,6,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28839,28869,28899,30.0,top,推球,net_attack,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_7,shuttleset,test,39,1,23,7,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28872,28902,28932,30.0,bottom,長球,clear,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_8,shuttleset,test,39,1,23,8,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28902,28932,28962,30.0,top,長球,clear,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_23_9,shuttleset,test,39,1,23,9,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,28942,28972,29002,30.0,bottom,切球,drop,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_1,shuttleset,test,39,1,24,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29425,29455,29485,30.0,top,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_2,shuttleset,test,39,1,24,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29447,29477,29507,30.0,bottom,挑球,lift,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_3,shuttleset,test,39,1,24,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29474,29504,29534,30.0,top,切球,drop,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_4,shuttleset,test,39,1,24,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29492,29522,29552,30.0,bottom,平球,drive,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_5,shuttleset,test,39,1,24,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29508,29538,29568,30.0,top,平球,drive,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_6,shuttleset,test,39,1,24,6,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29525,29555,29585,30.0,bottom,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_7,shuttleset,test,39,1,24,7,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29554,29584,29614,30.0,top,推球,net_attack,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_24_8,shuttleset,test,39,1,24,8,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29584,29614,29644,30.0,bottom,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_25_1,shuttleset,test,39,1,25,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30075,30105,30135,30.0,top,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_25_2,shuttleset,test,39,1,25,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30096,30126,30156,30.0,bottom,推球,net_attack,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_25_3,shuttleset,test,39,1,25,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30134,30164,30194,30.0,top,長球,clear,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_25_4,shuttleset,test,39,1,25,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30171,30201,30231,30.0,bottom,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_25_5,shuttleset,test,39,1,25,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30189,30219,30249,30.0,top,擋小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_26_1,shuttleset,test,39,1,26,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30600,30630,30660,30.0,bottom,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_26_2,shuttleset,test,39,1,26,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30624,30654,30684,30.0,top,放小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_26_3,shuttleset,test,39,1,26,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30644,30674,30704,30.0,bottom,放小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_26_4,shuttleset,test,39,1,26,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30664,30694,30724,30.0,top,放小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_26_5,shuttleset,test,39,1,26,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30698,30728,30758,30.0,bottom,挑球,lift,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_26_6,shuttleset,test,39,1,26,6,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,30741,30771,30801,30.0,top,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_27_2,shuttleset,test,39,1,27,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,31155,31185,31215,30.0,top,推球,net_attack,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_27_3,shuttleset,test,39,1,27,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,31187,31217,31247,30.0,bottom,點扣,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_28_1,shuttleset,test,39,1,28,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,31808,31838,31868,30.0,bottom,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_28_2,shuttleset,test,39,1,28,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,31828,31858,31888,30.0,top,放小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_28_3,shuttleset,test,39,1,28,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,31848,31878,31908,30.0,bottom,推球,net_attack,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_29_1,shuttleset,test,39,1,29,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32214,32244,32274,30.0,top,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_29_2,shuttleset,test,39,1,29,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32233,32263,32293,30.0,bottom,放小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_29_3,shuttleset,test,39,1,29,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32265,32295,32325,30.0,top,挑球,lift,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_29_4,shuttleset,test,39,1,29,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32309,32339,32369,30.0,bottom,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_1,shuttleset,test,39,1,2,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12369,12399,12429,30.0,top,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_10,shuttleset,test,39,1,2,10,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12548,12578,12608,30.0,bottom,殺球,smash,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_11,shuttleset,test,39,1,2,11,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12560,12590,12620,30.0,top,擋小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_2,shuttleset,test,39,1,2,2,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12381,12411,12441,30.0,bottom,平球,drive,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_3,shuttleset,test,39,1,2,3,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12391,12421,12451,30.0,top,平球,drive,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_4,shuttleset,test,39,1,2,4,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12404,12434,12464,30.0,bottom,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_5,shuttleset,test,39,1,2,5,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12428,12458,12488,30.0,top,推球,net_attack,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_6,shuttleset,test,39,1,2,6,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12452,12482,12512,30.0,bottom,殺球,smash,aroundhead,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_7,shuttleset,test,39,1,2,7,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12465,12495,12525,30.0,top,擋小球,net_shot,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_8,shuttleset,test,39,1,2,8,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12491,12521,12551,30.0,bottom,放小球,net_shot,forehand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_2_9,shuttleset,test,39,1,2,9,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12518,12548,12578,30.0,top,推球,net_attack,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
39_1_30_1,shuttleset,test,39,1,30,1,C:\Users\ADMIN\Downloads\shuttleSEt\Test\39 Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32658,32688,32718,30.0,top,發短球,serve,backhand,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv
