sample_id,split,match_id,set_id,rally,ball_round,hit_frame,player_side,raw_label,coarse_label,stroke_side,stroke_side_source,flaw,valid_stroke_side,valid_coarse_label,joints_path,position_path,shuttle_path,annotation_path,video_name,video_url
39_1_17_3,test,39,1,17,3,25278,top,挑球,lift,forehand,both_flags_blank,,True,True,test/Top_挑球/39_1_17_3_joints.npy,test/Top_挑球/39_1_17_3_pos.npy,test/Top_挑球/39_1_17_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_18_1,test,39,1,18,1,25636,top,發短球,serve,backhand,backhand=1.0,,True,True,test/Top_發短球/39_1_18_1_joints.npy,test/Top_發短球/39_1_18_1_pos.npy,test/Top_發短球/39_1_18_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_18_2,test,39,1,18,2,25655,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_放小球/39_1_18_2_joints.npy,test/Bottom_放小球/39_1_18_2_pos.npy,test/Bottom_放小球/39_1_18_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_18_3,test,39,1,18,3,25686,top,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_放小球/39_1_18_3_joints.npy,test/Top_放小球/39_1_18_3_pos.npy,test/Top_放小球/39_1_18_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_19_1,test,39,1,19,1,26391,bottom,發長球,serve,backhand,backhand=1.0,,True,True,test/Bottom_發長球/39_1_19_1_joints.npy,test/Bottom_發長球/39_1_19_1_pos.npy,test/Bottom_發長球/39_1_19_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_19_2,test,39,1,19,2,26423,top,殺球,smash,forehand,both_flags_blank,,True,True,test/Top_殺球/39_1_19_2_joints.npy,test/Top_殺球/39_1_19_2_pos.npy,test/Top_殺球/39_1_19_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_19_3,test,39,1,19,3,26435,bottom,勾球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_勾球/39_1_19_3_joints.npy,test/Bottom_勾球/39_1_19_3_pos.npy,test/Bottom_勾球/39_1_19_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_19_4,test,39,1,19,4,26461,top,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_擋小球/39_1_19_4_joints.npy,test/Top_擋小球/39_1_19_4_pos.npy,test/Top_擋小球/39_1_19_4_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_19_5,test,39,1,19,5,26485,bottom,放小球,net_shot,forehand,both_flags_blank,,True,True,test/Bottom_放小球/39_1_19_5_joints.npy,test/Bottom_放小球/39_1_19_5_pos.npy,test/Bottom_放小球/39_1_19_5_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_19_6,test,39,1,19,6,26503,top,撲球,net_attack,forehand,both_flags_blank,,True,True,test/Top_撲球/39_1_19_6_joints.npy,test/Top_撲球/39_1_19_6_pos.npy,test/Top_撲球/39_1_19_6_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_1_1,test,39,1,1,1,11816,bottom,發短球,serve,backhand,backhand=1.0,,True,True,test/Bottom_發短球/39_1_1_1_joints.npy,test/Bottom_發短球/39_1_1_1_pos.npy,test/Bottom_發短球/39_1_1_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_1_2,test,39,1,1,2,11837,top,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_放小球/39_1_1_2_joints.npy,test/Top_放小球/39_1_1_2_pos.npy,test/Top_放小球/39_1_1_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_1_3,test,39,1,1,3,11863,bottom,挑球,lift,backhand,backhand=1.0,,True,True,test/Bottom_挑球/39_1_1_3_joints.npy,test/Bottom_挑球/39_1_1_3_pos.npy,test/Bottom_挑球/39_1_1_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_20_1,test,39,1,20,1,26882,top,發短球,serve,backhand,backhand=1.0,,True,True,test/Top_發短球/39_1_20_1_joints.npy,test/Top_發短球/39_1_20_1_pos.npy,test/Top_發短球/39_1_20_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_20_2,test,39,1,20,2,26904,bottom,放小球,net_shot,forehand,both_flags_blank,,True,True,test/Bottom_放小球/39_1_20_2_joints.npy,test/Bottom_放小球/39_1_20_2_pos.npy,test/Bottom_放小球/39_1_20_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_20_3,test,39,1,20,3,26956,top,放小球,net_shot,forehand,both_flags_blank,,True,True,test/Top_放小球/39_1_20_3_joints.npy,test/Top_放小球/39_1_20_3_pos.npy,test/Top_放小球/39_1_20_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_1,test,39,1,21,1,27305,unknown,未知球種,unknown,forehand,both_flags_blank,1.0,False,False,test/未知球種/39_1_21_1_joints.npy,test/未知球種/39_1_21_1_pos.npy,test/未知球種/39_1_21_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_2,test,39,1,21,2,27319,bottom,推球,net_attack,forehand,both_flags_blank,,True,True,test/Bottom_推球/39_1_21_2_joints.npy,test/Bottom_推球/39_1_21_2_pos.npy,test/Bottom_推球/39_1_21_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_3,test,39,1,21,3,27356,top,過渡切球,drop,forehand,both_flags_blank,,True,True,test/Top_切球/39_1_21_3_joints.npy,test/Top_切球/39_1_21_3_pos.npy,test/Top_切球/39_1_21_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_4,test,39,1,21,4,27375,bottom,勾球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_勾球/39_1_21_4_joints.npy,test/Bottom_勾球/39_1_21_4_pos.npy,test/Bottom_勾球/39_1_21_4_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_5,test,39,1,21,5,27404,top,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_放小球/39_1_21_5_joints.npy,test/Top_放小球/39_1_21_5_pos.npy,test/Top_放小球/39_1_21_5_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_6,test,39,1,21,6,27433,bottom,挑球,lift,forehand,both_flags_blank,,True,True,test/Bottom_挑球/39_1_21_6_joints.npy,test/Bottom_挑球/39_1_21_6_pos.npy,test/Bottom_挑球/39_1_21_6_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_21_7,test,39,1,21,7,27491,top,殺球,smash,forehand,both_flags_blank,,True,True,test/Top_殺球/39_1_21_7_joints.npy,test/Top_殺球/39_1_21_7_pos.npy,test/Top_殺球/39_1_21_7_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_1,test,39,1,22,1,28148,top,發短球,serve,backhand,backhand=1.0,,True,True,test/Top_發短球/39_1_22_1_joints.npy,test/Top_發短球/39_1_22_1_pos.npy,test/Top_發短球/39_1_22_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_2,test,39,1,22,2,28167,bottom,推球,net_attack,backhand,backhand=1.0,,True,True,test/Bottom_推球/39_1_22_2_joints.npy,test/Bottom_推球/39_1_22_2_pos.npy,test/Bottom_推球/39_1_22_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_3,test,39,1,22,3,28197,top,殺球,smash,aroundhead,aroundhead=1.0,,True,True,test/Top_殺球/39_1_22_3_joints.npy,test/Top_殺球/39_1_22_3_pos.npy,test/Top_殺球/39_1_22_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_4,test,39,1,22,4,28209,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_擋小球/39_1_22_4_joints.npy,test/Bottom_擋小球/39_1_22_4_pos.npy,test/Bottom_擋小球/39_1_22_4_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_5,test,39,1,22,5,28244,top,撲球,net_attack,forehand,both_flags_blank,,True,True,test/Top_撲球/39_1_22_5_joints.npy,test/Top_撲球/39_1_22_5_pos.npy,test/Top_撲球/39_1_22_5_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_6,test,39,1,22,6,28249,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_擋小球/39_1_22_6_joints.npy,test/Bottom_擋小球/39_1_22_6_pos.npy,test/Bottom_擋小球/39_1_22_6_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_22_7,test,39,1,22,7,28263,top,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_擋小球/39_1_22_7_joints.npy,test/Top_擋小球/39_1_22_7_pos.npy,test/Top_擋小球/39_1_22_7_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_1,test,39,1,23,1,28733,bottom,發短球,serve,backhand,backhand=1.0,,True,True,test/Bottom_發短球/39_1_23_1_joints.npy,test/Bottom_發短球/39_1_23_1_pos.npy,test/Bottom_發短球/39_1_23_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_10,test,39,1,23,10,28995,top,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_放小球/39_1_23_10_joints.npy,test/Top_放小球/39_1_23_10_pos.npy,test/Top_放小球/39_1_23_10_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_11,test,39,1,23,11,29023,bottom,放小球,net_shot,forehand,both_flags_blank,,True,True,test/Bottom_放小球/39_1_23_11_joints.npy,test/Bottom_放小球/39_1_23_11_pos.npy,test/Bottom_放小球/39_1_23_11_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_2,test,39,1,23,2,28755,top,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_放小球/39_1_23_2_joints.npy,test/Top_放小球/39_1_23_2_pos.npy,test/Top_放小球/39_1_23_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_3,test,39,1,23,3,28780,bottom,挑球,lift,backhand,backhand=1.0,,True,True,test/Bottom_挑球/39_1_23_3_joints.npy,test/Bottom_挑球/39_1_23_3_pos.npy,test/Bottom_挑球/39_1_23_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_4,test,39,1,23,4,28820,top,殺球,smash,aroundhead,aroundhead=1.0,,True,True,test/Top_殺球/39_1_23_4_joints.npy,test/Top_殺球/39_1_23_4_pos.npy,test/Top_殺球/39_1_23_4_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_5,test,39,1,23,5,28839,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_擋小球/39_1_23_5_joints.npy,test/Bottom_擋小球/39_1_23_5_pos.npy,test/Bottom_擋小球/39_1_23_5_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_6,test,39,1,23,6,28869,top,推球,net_attack,backhand,backhand=1.0,,True,True,test/Top_推球/39_1_23_6_joints.npy,test/Top_推球/39_1_23_6_pos.npy,test/Top_推球/39_1_23_6_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_7,test,39,1,23,7,28902,bottom,長球,clear,forehand,both_flags_blank,,True,True,test/Bottom_長球/39_1_23_7_joints.npy,test/Bottom_長球/39_1_23_7_pos.npy,test/Bottom_長球/39_1_23_7_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_8,test,39,1,23,8,28932,top,長球,clear,aroundhead,aroundhead=1.0,,True,True,test/Top_長球/39_1_23_8_joints.npy,test/Top_長球/39_1_23_8_pos.npy,test/Top_長球/39_1_23_8_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_23_9,test,39,1,23,9,28972,bottom,切球,drop,forehand,both_flags_blank,,True,True,test/Bottom_切球/39_1_23_9_joints.npy,test/Bottom_切球/39_1_23_9_pos.npy,test/Bottom_切球/39_1_23_9_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_1,test,39,1,24,1,29455,top,發短球,serve,backhand,backhand=1.0,,True,True,test/Top_發短球/39_1_24_1_joints.npy,test/Top_發短球/39_1_24_1_pos.npy,test/Top_發短球/39_1_24_1_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_2,test,39,1,24,2,29477,bottom,挑球,lift,forehand,both_flags_blank,,True,True,test/Bottom_挑球/39_1_24_2_joints.npy,test/Bottom_挑球/39_1_24_2_pos.npy,test/Bottom_挑球/39_1_24_2_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_3,test,39,1,24,3,29504,top,切球,drop,backhand,backhand=1.0,,True,True,test/Top_切球/39_1_24_3_joints.npy,test/Top_切球/39_1_24_3_pos.npy,test/Top_切球/39_1_24_3_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_4,test,39,1,24,4,29522,bottom,平球,drive,forehand,both_flags_blank,,True,True,test/Bottom_平球/39_1_24_4_joints.npy,test/Bottom_平球/39_1_24_4_pos.npy,test/Bottom_平球/39_1_24_4_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_5,test,39,1,24,5,29538,top,平球,drive,backhand,backhand=1.0,,True,True,test/Top_平球/39_1_24_5_joints.npy,test/Top_平球/39_1_24_5_pos.npy,test/Top_平球/39_1_24_5_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_6,test,39,1,24,6,29555,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_擋小球/39_1_24_6_joints.npy,test/Bottom_擋小球/39_1_24_6_pos.npy,test/Bottom_擋小球/39_1_24_6_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
39_1_24_7,test,39,1,24,7,29584,top,推球,net_attack,forehand,both_flags_blank,,True,True,test/Top_推球/39_1_24_7_joints.npy,test/Top_推球/39_1_24_7_pos.npy,test/Top_推球/39_1_24_7_shuttle.npy,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals/set1.csv,Anthony_Sinisuka_Ginting_Lee_Zii_Jia_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,https://www.youtube.com/watch?v=XYY6YXv6Nss
