source_video,output_video,output_pose,split,class,view,subject,source_frames,start_frame,motion_peak_frame,output_frames,peak_position_in_output
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.00.16.549-00.00.19.532-seg01.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.00.16.549-00.00.19.532-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.00.16.549-00.00.19.532-seg01__start_at_swing.npz,train,backhand_drive,front,Sub16,107,60,63,47,0.06521739130434782
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.02.52.684-00.02.55.015-seg04.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.02.52.684-00.02.55.015-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.02.52.684-00.02.55.015-seg04__start_at_swing.npz,train,backhand_drive,front,Sub16,92,24,27,68,0.04477611940298507
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.04.27.744-00.04.30.375-seg06.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.04.27.744-00.04.30.375-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.04.27.744-00.04.30.375-seg06__start_at_swing.npz,train,backhand_drive,front,Sub16,103,35,38,68,0.04477611940298507
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.07.00.134-00.07.03.708-seg10.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.07.00.134-00.07.03.708-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.07.00.134-00.07.03.708-seg10__start_at_swing.npz,train,backhand_drive,front,Sub16,113,56,59,57,0.05357142857142857
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.11.11.294-00.11.15.000-seg17.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.11.11.294-00.11.15.000-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.11.11.294-00.11.15.000-seg17__start_at_swing.npz,train,backhand_drive,front,Sub16,133,90,93,43,0.07142857142857142
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.11.36.161-00.11.39.385-seg18.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.11.36.161-00.11.39.385-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.11.36.161-00.11.39.385-seg18__start_at_swing.npz,train,backhand_drive,front,Sub16,115,28,31,87,0.03488372093023256
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.12.12.001-00.12.15.402-seg19.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.12.12.001-00.12.15.402-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.12.12.001-00.12.15.402-seg19__start_at_swing.npz,train,backhand_drive,front,Sub16,116,53,56,63,0.04838709677419355
data\manual_clips\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.12.37.177-00.12.40.410-seg20.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.12.37.177-00.12.40.410-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub16\Backhand Drive Front Video-00.12.37.177-00.12.40.410-seg20__start_at_swing.npz,train,backhand_drive,front,Sub16,116,40,43,76,0.04
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.01.675-00.00.04.538-seg01.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.01.675-00.00.04.538-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.01.675-00.00.04.538-seg01__start_at_swing.npz,train,backhand_drive,front,Sub18,108,63,66,45,0.06818181818181818
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.08.033-00.00.11.527-seg02.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.08.033-00.00.11.527-seg02__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.08.033-00.00.11.527-seg02__start_at_swing.npz,train,backhand_drive,front,Sub18,107,48,51,59,0.05172413793103448
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.14.179-00.00.16.890-seg03.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.14.179-00.00.16.890-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.14.179-00.00.16.890-seg03__start_at_swing.npz,train,backhand_drive,front,Sub18,88,38,41,50,0.061224489795918366
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.19.718-00.00.22.191-seg04.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.19.718-00.00.22.191-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.19.718-00.00.22.191-seg04__start_at_swing.npz,train,backhand_drive,front,Sub18,97,55,58,42,0.07317073170731707
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.24.845-00.00.28.509-seg05.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.24.845-00.00.28.509-seg05__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.24.845-00.00.28.509-seg05__start_at_swing.npz,train,backhand_drive,front,Sub18,137,90,93,47,0.06521739130434782
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.31.211-00.00.34.059-seg06.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.31.211-00.00.34.059-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.31.211-00.00.34.059-seg06__start_at_swing.npz,train,backhand_drive,front,Sub18,93,46,49,47,0.06521739130434782
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.36.766-00.00.39.755-seg07.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.36.766-00.00.39.755-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.36.766-00.00.39.755-seg07__start_at_swing.npz,train,backhand_drive,front,Sub18,114,63,66,51,0.06
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.42.512-00.00.45.513-seg08.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.42.512-00.00.45.513-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.42.512-00.00.45.513-seg08__start_at_swing.npz,train,backhand_drive,front,Sub18,107,56,59,51,0.06
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.48.290-00.00.51.316-seg09.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.48.290-00.00.51.316-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.00.48.290-00.00.51.316-seg09__start_at_swing.npz,train,backhand_drive,front,Sub18,101,44,47,57,0.05357142857142857
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.04.050-00.01.06.977-seg12.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.04.050-00.01.06.977-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.04.050-00.01.06.977-seg12__start_at_swing.npz,train,backhand_drive,front,Sub18,106,58,61,48,0.06382978723404255
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.09.767-00.01.12.909-seg13.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.09.767-00.01.12.909-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.09.767-00.01.12.909-seg13__start_at_swing.npz,train,backhand_drive,front,Sub18,104,61,64,43,0.07142857142857142
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.15.734-00.01.19.181-seg14.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.15.734-00.01.19.181-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.15.734-00.01.19.181-seg14__start_at_swing.npz,train,backhand_drive,front,Sub18,112,59,62,53,0.057692307692307696
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.21.981-00.01.24.751-seg15.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.21.981-00.01.24.751-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.21.981-00.01.24.751-seg15__start_at_swing.npz,train,backhand_drive,front,Sub18,99,44,47,55,0.05555555555555555
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.27.525-00.01.30.765-seg16.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.27.525-00.01.30.765-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.27.525-00.01.30.765-seg16__start_at_swing.npz,train,backhand_drive,front,Sub18,99,51,54,48,0.06382978723404255
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.33.362-00.01.37.116-seg17.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.33.362-00.01.37.116-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.33.362-00.01.37.116-seg17__start_at_swing.npz,train,backhand_drive,front,Sub18,140,90,93,50,0.061224489795918366
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.39.938-00.01.42.793-seg18.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.39.938-00.01.42.793-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.39.938-00.01.42.793-seg18__start_at_swing.npz,train,backhand_drive,front,Sub18,100,34,37,66,0.046153846153846156
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.45.436-00.01.48.489-seg19.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.45.436-00.01.48.489-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.45.436-00.01.48.489-seg19__start_at_swing.npz,train,backhand_drive,front,Sub18,121,55,58,66,0.046153846153846156
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.51.301-00.01.53.932-seg20.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.51.301-00.01.53.932-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.51.301-00.01.53.932-seg20__start_at_swing.npz,train,backhand_drive,front,Sub18,104,48,51,56,0.05454545454545454
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.57.091-00.02.01.628-seg21.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.57.091-00.02.01.628-seg21__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.01.57.091-00.02.01.628-seg21__start_at_swing.npz,train,backhand_drive,front,Sub18,155,104,107,51,0.06
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.04.448-00.02.07.280-seg22.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.04.448-00.02.07.280-seg22__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.04.448-00.02.07.280-seg22__start_at_swing.npz,train,backhand_drive,front,Sub18,115,62,65,53,0.057692307692307696
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.09.994-00.02.12.657-seg23.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.09.994-00.02.12.657-seg23__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.09.994-00.02.12.657-seg23__start_at_swing.npz,train,backhand_drive,front,Sub18,96,45,48,51,0.06
data\manual_clips\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.20.893-00.02.23.948-seg25.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.20.893-00.02.23.948-seg25__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub18\Backhand Drive Front Video-00.02.20.893-00.02.23.948-seg25__start_at_swing.npz,train,backhand_drive,front,Sub18,105,69,72,36,0.08571428571428572
data\manual_clips\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.00.48.102-00.00.50.654-seg01.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.00.48.102-00.00.50.654-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.00.48.102-00.00.50.654-seg01__start_at_swing.npz,train,backhand_drive,front,Sub19,92,56,59,36,0.08571428571428572
data\manual_clips\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.01.00.214-00.01.02.811-seg03.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.01.00.214-00.01.02.811-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.01.00.214-00.01.02.811-seg03__start_at_swing.npz,train,backhand_drive,front,Sub19,83,26,29,57,0.05357142857142857
data\manual_clips\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.01.48.155-00.01.51.380-seg05.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.01.48.155-00.01.51.380-seg05__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.01.48.155-00.01.51.380-seg05__start_at_swing.npz,train,backhand_drive,front,Sub19,108,47,50,61,0.05
data\manual_clips\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.02.12.511-00.02.15.702-seg06.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.02.12.511-00.02.15.702-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.02.12.511-00.02.15.702-seg06__start_at_swing.npz,train,backhand_drive,front,Sub19,124,51,54,73,0.041666666666666664
data\manual_clips\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.02.26.407-00.02.29.083-seg07.mov,data\manual_clips_temporal_augmented\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.02.26.407-00.02.29.083-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\front\Sub19\Backhand Drive Front Video-00.02.26.407-00.02.29.083-seg07__start_at_swing.npz,train,backhand_drive,front,Sub19,105,68,71,37,0.08333333333333333
